account,tokens,protocol,score,rank,explanation
0xb609927c4d413b9075b07c62ada9dfe73abf90eb,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xfbfeb813efb0500a08a32aef80af7c6256f3bb49,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xda3113c5e4eef3063b1cdbdc4fa53971acd03e70,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xd2e695b7404d168040d5ca91df8169afb00b9d0d,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xc6c78d4cb43385d9b5b73754b5671f156dbab85c,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x61995ca4b73053e83393b0c127829a00b3c9684b,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x79270dc449c8a33fc03267ccc822a37388734f93,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x1182c2e4482ecdf90a5363e0704495871c6163b0,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xd6d80320a09e2d2ad9cbf2fe0ca46cadd49a06f4,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x86bf0dd89bd1b2bcc780f8bdc4da97b89b7bc862,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xc3ef5f9048f23de9fa9d3758ad3544c63faca3c2,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x67ec0acd53bbea4e9f471ffea8247f1ac94d71ec,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x081d0d13de0f33b84d2177df4fee5c0489c73bd1,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x2c6c9e3a40199ef3c68d228d80550acaa25e3b59,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x0941fe5f5b4655cef0760c2745ca551f1fabc109,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x95974b05b72921b6622731e1edbb43ef398e0fcf,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x489a91cebc04be1e4f30e47a901158554965692f,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x5c34c4bb9862cded33c44eacd3149bdfdf144708,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x826dc4625ca67c6c3436b21f468ca3d66a13b010,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xb519528f587a25e9d652278843d4ccffc0620925,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x2468240db7af74a9d08790ab75d01246bd3e0eca,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x1adcbcc69d99e4e89876b06fab865043fc6b8f1e,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xb41870423e4dc5e5e3cd86698bab4e98aba4c85a,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xc55d927efeafb5f7d6afdadcd1af157034ef0e87,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x0a3d1a224f8da65d07cbb9132bc23cfba8f92d92,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x808ee01a36769e106683efa3573e0ed746b09889,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x0b1050b4e10cdb3b557561561f5d7cac42619f49,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x4fc41fd3ec52466019c132292e09426128c67fa4,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x7983891f505dbc66f2309c3a010b630c1ec4c5bb,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x698d5ca5f812ebc59832b26cbd087e034221b892,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xc3c2e327631a1b2d674051a0a5cb13f322523cdd,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xf535c6e7315716749fe99ede3ee851b0cac7821c,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x39978827e652671b8ce5c4c3588971c1ca31d7cf,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xa40b9ebbc5de83b8fe400bfa69950499db7724eb,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xb7a33b5a39114ed3d99a022143d61314f13bb9b1,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xf6fac8b2472b5bda7690d8e69520577ab28b8237,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x333325ab919342b9a5697edc4aec865ea5687c1e,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xbc50cfc691225397621797107947d5d2787bf0ad,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xd2355e4f84880d0ab204c5a87e35772b6cbbe504,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x5cd20f7dcc6e923596777d5f69797ca457a690da,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x902f39d092f866abdfa0320f91b47e7222a13dd9,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x0d33725c809a70f6e2c6c65c68a45159b9d2960b,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xb2b77db0c8a37ef0ac45dbdb93a905b69d897473,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x06c21d5ff1c1cb4c8f2047cac0d0c7ee54c86c90,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x26a4f1dc78688dc72d6959625e77cc09102687a0,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xf7ffc954bd3cd350d1fa11daabd14823d9b2d46b,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x8ac666ba40248d366401a38c18c88e97f3295cbb,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x4012a4eac3198c1b05e0d5a9a611cb1886457f53,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x826ad7d3232dfb9473cd7cd60b7579146edb649c,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xc4ff988eb3f60930c4e8402ac3e357aca8ebf5fd,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x00ed58aaccf9b89cd5abe7c3eb77747947f74911,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x1e903fd5be070c1a8056fc525346afb00219a59f,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xe667d618c8e3f48854fe081ddacf6920a786448c,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xad8f99ca58b2b0fa2df4bbb202f1dd0f27f4cc9f,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x16b133732e8025909f92631385a62112c8e4ac15,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x60c1ca72fa5311fcbc326e83a3bec7b198cfe106,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x391f0f8d472f6cb4e0c561fc22378a16be4c2a38,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x94342c0013f3001920fe5c7ddc8e9bbc32d17d22,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x7149eb23d399f9fa9a3c673e22e33134b0d4a2a2,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x34d98e525087902ed714638af60c5f113b345fe9,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x00977f3ac25d9ce72be474900d8dc1dafd48bb0e,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x502d04ccf5f7fd12562b6733360dd2aa00aaa29e,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xa657ae39dee4343bf1d4ce1d1dada1a2badfb6a7,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xf297ab67441b6b0a1ae240b0856ec72fa68e0ef4,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x97a083cf34d5b6d82ca2ac886e98bcd62579299b,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x237e60a36039757ee6132e0c696f2a4286575171,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x3ded377a685c18adec008d98c81e231dff04ea38,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xdb57f1613ef9d26af65bcc5dd197a9f31a5aa091,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xafd56ed263ad639ccd4c7b9fd95076f76bbdac7b,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xe32cb1b4065e57431bfe87c3aeed77ae7ea9941f,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x2d8d1e3174b581a70e4fdedca1f10560e8dd744c,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xd4e7751d66919f2fbf8f3d855c0e9adbfb0e509b,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x350a84f3f70a130e2e9bf6a8dd02b0246153f608,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x4a22ca80313e5f2710b89e5007c4c4e8cb98484b,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xa7696a9a5bb0594ad21164c10a6670bd30919efd,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x478849da9c519ded12d04ec6e896af6adf3cdd73,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x4df10192a0acd6ceae486e5e9498de29983d053f,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xf7669324a3bd61dd97ea12d79024d71bcf0f9109,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x033208a674b1b10edd008ccc1ebd8c2b4f5d7432,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xb2eb468dfbc653eb8f67598874936e372a27bd62,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x7cc8333d5860e0d971879ff62f61fa16efd57518,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x3e3d8c05b0182eec3357b761442cd54e92ea2c1c,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xbc348d5ea9da16fe156c1dca449bc89809867640,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xc5f622a76ce1a57c6cfdaf064bc033fc397a92f3,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x6d5c56f099498f5db8480c9f29199f3a368b0583,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x81cf5f80e6c9b9653155db40dc3176f3938f5d34,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xb12e31d8f7dda2dd3733c25cb3b01f6924cd3497,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x17b728b8b47952306671848d3beb799f1fb44a91,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x93c6abe2ecad74995cd86ff2cc8002993dbc5c4e,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xa177b00e01a0ae2eaa3b535dc752dc6e814021db,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xadc204deee89ae4097f4a5c7f3574fca39fcffbe,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x45d8bae872fe698f84ee413a0436d34a883479d7,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x4ff43922c4b6bc99df8e1fe197430afea4537525,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x8d77bde0265162bd008bf333ca1b0a1676f9696d,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xa392846b5e6523d9c0eca5d44ed77b219641c3d1,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xf4ce5bec4b427e567f9fe8318a1c540e419a5182,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x28884e37499250127e83310cb7e84f989bbb61c4,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xdd164bef004e4d2bcb8049dfb8f6b8f82ee1d27e,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xa8a65941b6a4e87189ef3a5806824347af65591e,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x77d4d7ed546b19077720eda2be8c847a1c358125,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x73865ab70431b874619ab8fe36bb2c292a643b2f,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x87f5597c1bf3a2c31b72d748b0335abfc585b812,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x373b19826ad320f1a72e39122ade734b1ad5fa4d,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xde4a6ed4ddb5f0a8477209fbb9fdd7877639d987,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x09be9ab0eb61327d26904bae69efdc6633d5eec8,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x6a224d74c8f6343dd665da857a2178b8f1a13ce2,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x0b40952c623a505dd042e869fe1aa29c09fcbc02,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x4fc9334d3d78f6f3d7b173d66b0437d225edc3e3,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x068cf1f0efdacccc015b5ebb335a1b25e3e695a1,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x99a9d2c4dbca1ab05631f4bfdf75abc76ca39983,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xe5f4242a8ee098140f60e918bde2e407480383a4,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x169efe5ffa1011fd90ee8438785e49066ed8ed31,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x4ad33ced37336b2285868e42823c6f56975febb7,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x4d1521b041b669d09de8dffa369b543d64543077,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xefa56859a9e0f16011ef71811153c20db4576c85,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xae7dc93b46a809454aabf577ad3084ac5140c680,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xb39f58372396b93236cda0be1fd9299f5fbc39dd,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xa94f9bfc8c74e444cb73e0c42a62cc3abfbbed77,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x36db42001dff3b0dc2655f686cddf5eac72dbc2a,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x93fc0dd96fb4f487b42a46b5ce37a97140191f51,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xe6d5061f42571df220f63e056aca5e3d3256b03b,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x575ab1015bed4440de474794cac6b72874d687b1,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x67c4a2b4480bb5258f009f9242223a3f6228d899,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x076655696e3abcc91f86e6d91c7019f9bae6f014,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x28f8d42b47f53d1091d95150dbb839ef93bce0ed,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x1141e82485d014a78370fc12206c247608818bdb,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0x40bd4a88e735830318063f9c3c5da2b4732e5c3b,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
0xf6a715e9d870f9d11d032257733ad29b6b4ff86c,10631,juicebox.benefits,138,595,"Never participated in JuiceboxDAO Governance.,Held $JBX for 102 days."
